m,b1,b0,b2,m_cov,b1_cov,b0_cov,b2_cov,message
2.703144700293042,0.5259595587949437,0.5906305156879946,-0.40860366579634266,0.5075461742948166,0.24492496097570005,0.27654698991316784,0.5038663337504594,Optimization terminated successfully.
4.126229766342034,0.3774577042665246,0.34252689378114776,0.2550157697612312,0.6430118556848273,0.16693275606992225,0.24048696010078685,0.4370085927510216,Optimization terminated successfully.
2.6172313835816796,0.20366455469738515,0.27791166996122585,0.08161395161788887,0.3810406652854116,0.1310654585264677,0.20181034500583364,0.3298297934962792,Optimization terminated successfully.
3.700245372813675,0.08110905811294596,0.09251984158449711,0.5558923856905444,0.5422387309894775,0.15117706131396755,0.18658367563233386,0.3255657791422121,Optimization terminated successfully.
2.6046602633347278,0.16453324823708715,0.08884376236463754,0.5459205786440409,0.40501754977884946,0.22495081849062734,0.25922142502987106,0.45896266689246484,Optimization terminated successfully.
3.5340325205298546,0.28599026302839736,0.2573329180872388,0.3590849315239945,0.6514117941502499,0.10710214151960461,0.1551791721897292,0.35168885658025073,Optimization terminated successfully.
2.693400686237286,0.3377787705098664,0.29968326011665913,0.08284888180843884,0.5020107275704719,0.15246147905608037,0.22728210069807972,0.37427166997129524,Optimization terminated successfully.
3.4861233642963514,0.16070735255119434,0.035368457850619685,0.7157490106930094,0.5465050581585081,0.11356031351912359,0.1438479630813357,0.24355660243610963,Optimization terminated successfully.
3.325875605077308,0.12487900265166801,0.09559724428028056,0.4397329796431261,0.5025654294048744,0.14874522751550495,0.21524489845866174,0.34638397034872165,Optimization terminated successfully.
3.370211790533939,0.17556789374358847,0.23757161094706816,0.34704739420230013,0.4374961109660918,0.22797825806489322,0.20595851544298063,0.43622997275602,Optimization terminated successfully.
3.1501554739173425,0.5525426558893544,0.7432932116842643,-0.5805488518690853,0.637354004424159,0.18904771016364072,0.1993843166210396,0.34673806643262806,Optimization terminated successfully.
3.2611967522228573,0.19799128346641234,0.24812548918192606,0.03684916052855222,0.5382758834624831,0.10902167558412752,0.18718056946841388,0.29823664666020705,Optimization terminated successfully.
2.8213986262141164,0.1547598962983176,0.21117887843691763,0.4077232152043708,0.40234499722289,0.11548091129153297,0.17570965979638514,0.3273239971171352,Optimization terminated successfully.
2.935589449102459,0.16943371040559108,0.0498509906980213,0.17365500444333687,0.48874706659789535,0.167866679256833,0.24213748840267096,0.39389870156475876,Optimization terminated successfully.
3.1676227902552063,-0.046058254736942306,-0.126896078685725,0.7876115262796437,0.45028487018830915,0.0990384478032173,0.16156207109794918,0.29080745812006614,Optimization terminated successfully.
2.267313703285551,-0.0624822426908389,-0.05661555370886835,0.8718609093773253,0.3788989236231679,0.1513272436879766,0.19223128312449497,0.39197111390183637,Optimization terminated successfully.
3.6322534578986234,0.43947824581925493,0.3896114610545658,-0.1376408611503131,0.523257047973312,0.1680437043053709,0.23932725498147084,0.4185698103734568,Optimization terminated successfully.
3.3988110023109304,0.3434799912779606,0.21189588238339468,-0.05140658225231097,0.69984442023756,0.16476213672440176,0.1846829353050012,0.3182292460063227,Optimization terminated successfully.
2.4823709328753925,0.29853274015084075,0.3345038767694635,-0.06155365800795333,0.43125442274219516,0.16126814970550107,0.23443960767191924,0.4506876008763472,Optimization terminated successfully.
3.1404656723609246,0.4311181890118141,0.5355004685327951,-0.43335221874861957,0.5525751278839162,0.2761657920182673,0.3175637270239031,0.5892964092922605,Optimization terminated successfully.
3.549239859956737,0.26908843922536146,0.47052781106716046,-0.12370613222393445,0.4854256627665954,0.15811584347514177,0.22332511276245576,0.36878321883286785,Optimization terminated successfully.
3.935241717264476,0.22517711974781573,0.08936863908464078,0.29412819256218814,0.5136007550152246,0.09720839668700917,0.13938911562213957,0.2472689966606729,Optimization terminated successfully.
2.9546809319567027,0.10112844228120411,0.25769464366754913,0.31861974962166373,0.37265847643392946,0.1292936325548557,0.211003895472659,0.3107627135337327,Optimization terminated successfully.
3.1651707655672565,0.16075871432628036,-0.03276221930215866,0.4430404454895173,0.4937440571682077,0.1413853473553817,0.18376212351318089,0.3313479994757409,Optimization terminated successfully.
3.7837995448051602,0.3091856915466524,0.1925952800451919,0.2503236934672536,0.6191900598337892,0.1433457708554786,0.17886026297445748,0.32563921143736935,Optimization terminated successfully.
3.1167985573841346,0.11213987500393302,0.05649727703140352,0.6943491575516731,0.4970031894004513,0.1569814604568874,0.2167561751806222,0.38219237736687006,Optimization terminated successfully.
4.048562392237997,0.1737539997006497,0.12314642029156166,0.6014332528091688,0.5227342383217769,0.21563185735979856,0.23569511033198273,0.4256957507071914,Optimization terminated successfully.
2.6697517574932847,0.2715705156501559,0.09451685723442088,0.6979039969827924,0.4166387522853583,0.1396612202140676,0.18176778435645335,0.29982959243786445,Optimization terminated successfully.
3.4504082982919844,0.09239952124968306,0.008254218437886944,0.6320045420751221,0.5268021239850603,0.13198555597286604,0.1481813430767261,0.2702403220192055,Optimization terminated successfully.
3.6313631861808116,0.2868993449422639,0.3938099972197196,-0.002634180713778353,0.5097214529114208,0.16591088912940982,0.18805677386285136,0.4072831408677578,Optimization terminated successfully.
3.6964792278781333,0.17674306641221327,0.2162953047421438,0.4971878285553346,0.5252091888161723,0.16091352555381597,0.1981385416959923,0.38723519445781257,Optimization terminated successfully.
3.1957494047927097,0.16043469981025507,0.123954495067364,0.5705511397111505,0.5368239870894393,0.14596347629086603,0.16897328033043194,0.3033825628806183,Optimization terminated successfully.
