m,b1,b0,b2,m_cov,b1_cov,b0_cov,b2_cov,message
3.352087261685237,0.27589132487670065,0.2986331770574999,0.12096922337817867,0.6012955926822089,0.15275181169125138,0.13113801445267684,0.18498884018212816,Optimization terminated successfully.
3.6127972066942293,0.2919090453349686,0.28256904891572093,0.26989619031721823,0.5001556378688993,0.0884820608236382,0.1290595230770156,0.1929832237136656,Optimization terminated successfully.
2.8981522592982834,-0.012994716928325292,0.3027115039302981,0.11172348376986234,0.4293355085430761,0.13569175539032838,0.1357748132564836,0.1985207051939118,Optimization terminated successfully.
3.2365297405309463,0.2506115442820841,0.3815897293566981,0.11072187397073316,0.47044959575725953,0.11934409315452785,0.14520661376584648,0.1973002382536705,Optimization terminated successfully.
3.4988965491317527,0.1480269572896003,0.3034292826100088,0.22168563402388983,0.599905210175914,0.11522656187887635,0.12636090977698688,0.1790403010810769,Optimization terminated successfully.
2.823780934197516,0.18403272374695154,0.7526255941875797,-0.2617725577041147,0.5403114518825,0.13957978331391618,0.16835060355812015,0.23570839652250888,Optimization terminated successfully.
4.3121681788342245,0.46273089243524895,0.35737418297775975,0.028537608181915024,0.7661844957329821,0.09269176475030635,0.15672846083809,0.1924456717766533,Optimization terminated successfully.
2.8428772725041993,0.2642222814273697,0.3069607117631983,0.09401150245326165,0.40128243096029187,0.12707287595957337,0.14729151651283315,0.21240321026687484,Optimization terminated successfully.
2.5647278789335153,0.18522009691948238,0.17154023308090474,0.22565940892044692,0.408396679351466,0.09782300317276672,0.1360032090348486,0.22562268468182328,Optimization terminated successfully.
2.781787457132342,0.1439269215421116,0.324696525869434,0.31275318244510075,0.4303040132981793,0.13363486669938232,0.13316382167722646,0.21850806307510756,Optimization terminated successfully.
3.1874022362135848,-0.01746233999134786,0.2268151754427122,0.1928221497992082,0.4714049262785857,0.18332147481510092,0.14150118535548056,0.20212334332119614,Optimization terminated successfully.
2.6375738161573996,0.2611902988963495,0.2688370863968941,0.24273394673014595,0.4327046945214627,0.09008790244643589,0.15134609067420507,0.2285505656082026,Optimization terminated successfully.
2.296138594054928,0.11774648525386108,0.4025904822193734,0.05591518959084013,0.37049691297043763,0.18257507195303882,0.1452756074864676,0.23624555728109406,Optimization terminated successfully.
4.177899283726241,0.25099069434105603,-0.0346281194097999,0.5314733022241084,0.5845923011150027,0.0843712434110816,0.0995637182205503,0.17052482089919635,Optimization terminated successfully.
3.186764982957157,0.01772159742555237,0.10132420295086837,0.40489028490435786,0.4304732853003121,0.16576024662166225,0.13092706694851125,0.18621374901282112,Optimization terminated successfully.
3.2280651299377157,0.3602148972838259,0.3161773004592201,0.2595040208853975,0.5056448562568321,0.11624243873083588,0.14834203318841963,0.2005961317144101,Optimization terminated successfully.
3.1949200502224366,0.33646410771577895,0.5666584835053591,0.3243583293372288,0.5000160620598967,0.13140380446412936,0.14175175430590564,0.2232925892601225,Optimization terminated successfully.
3.2693617898118594,0.42125532039899194,0.4906794087918118,-0.09946154591961925,0.6090228338880249,0.13463004691530528,0.13672383529237728,0.2117750953049745,Optimization terminated successfully.
2.850288670673555,0.5825489193953142,0.3557817686525424,0.0494738551105921,0.5398716596911566,0.3214699611049218,0.18120488833036552,0.356052585843816,Optimization terminated successfully.
2.81556442754592,0.15967282867614252,0.04999984757925627,0.42583922915513595,0.43966285579048714,0.1679019480369063,0.15064629052461403,0.20401354709359337,Optimization terminated successfully.
4.1268810896652806,0.1847608309877377,0.40392545686713377,0.17056494432872354,0.7051660820143208,0.08861286165019533,0.12254040067370517,0.17195580676840458,Optimization terminated successfully.
3.3089983017144133,0.2760873407131713,0.5602799001248342,-0.2895938789787087,0.6439827584526819,0.07660705348449502,0.15113728349668176,0.21050421857362006,Optimization terminated successfully.
2.6159846133086844,0.28556266675620995,0.5713608272519363,-0.22068154344165972,0.4562589851849847,0.21429734995787392,0.15390773680728548,0.21683356696918568,Optimization terminated successfully.
3.736207253670366,0.4010558396474998,0.20488557941112645,0.4674012299839017,0.5501732882144619,0.11453620699051031,0.1225166103715418,0.20016207523423288,Optimization terminated successfully.
2.919273790778097,0.4843494535245681,0.35648185317352066,0.15990103435340838,0.5201031220944173,0.18273750260717964,0.14854407670027886,0.25015357873454963,Optimization terminated successfully.
2.99392682751212,0.3039022169857625,0.32463868946484115,0.22785401821947004,0.5254116508923986,0.12079963041973583,0.14425827493081633,0.2030866805498415,Optimization terminated successfully.
2.3087914148943103,0.23180014572449636,0.14872669475511763,0.34582261879315,0.3832885526366906,0.13786049070432002,0.1620633797188573,0.2425525391101303,Optimization terminated successfully.
3.22062688244868,-0.056245593155569845,0.4569292345643171,0.3534626006572854,0.48567460474259244,0.1501100307086913,0.13207872161991585,0.21843866727160535,Optimization terminated successfully.
3.141262224784021,0.09419594644279765,0.13325676495981065,0.46262315610653604,0.43751733621681965,0.11253142159352508,0.12030266746954581,0.19521419023245243,Optimization terminated successfully.
2.711430276035173,0.13246761181912314,0.23986909712665366,0.552066399301042,0.47817331697797455,0.1220032244185408,0.15289039927918685,0.23531403104258178,Optimization terminated successfully.
3.013594236273143,0.07647136779969498,0.12878908917531437,0.39885124537996486,0.4818986937641547,0.12142128016777176,0.13610885800533934,0.20189802782003954,Optimization terminated successfully.
3.081714337458018,0.2470088204432847,0.2791438166877842,0.5507131690217064,0.5256689029042504,0.12334452540906214,0.15664965500414912,0.21634554885852214,Optimization terminated successfully.
3.45094025160307,0.1695334675158679,0.23195163068996172,0.26326946986183325,0.4959628108328553,0.11883932665380417,0.1242470881044521,0.18438843415645234,Optimization terminated successfully.
3.079929947924562,0.36686244324085454,0.3988455958510076,0.3410855249960345,0.5120099080159194,0.14984731523263894,0.13874640269050564,0.21563640259459815,Optimization terminated successfully.
2.5337898289436294,0.24387967627760132,0.2469578053748797,0.3827555999392693,0.3962628415166215,0.08007277474857143,0.14813542635320268,0.23164389415391404,Optimization terminated successfully.
2.4232661652238017,0.31455673917780635,0.20602091441895565,0.14267519161472003,0.4397760009216051,0.14357031956249514,0.15273817851168897,0.22375883696043788,Optimization terminated successfully.
2.951522313746099,0.36133181038569806,-0.06512843286505492,0.46693270111067453,0.4603110141695076,0.16081231073543337,0.1513375592859366,0.20829456707560365,Optimization terminated successfully.
2.833446948206376,0.4095793676808698,0.29085639960641774,0.2833439513067481,0.5102656964165313,0.3292668806093378,0.15763318300157728,0.22688979109338053,Optimization terminated successfully.
3.0331261431058407,0.40403793323132353,0.12506841566952087,0.4770818932840495,0.46735542386043083,0.23553211714999583,0.16875205621977793,0.2099837104719659,Optimization terminated successfully.
3.0801842059081372,0.3007012033562876,0.2513418575105285,0.07639339827955263,0.5290746069271973,0.09983743096862842,0.1453278160412583,0.22137844735086698,Optimization terminated successfully.
4.022608557463851,0.3219346262726378,0.036477857427040405,0.593201090657814,0.6395314379735073,0.07975410205919437,0.1443329279757402,0.20284913126710186,Optimization terminated successfully.
2.773838715461504,0.2618908321966885,0.08049164788542369,0.42551077045837254,0.43870950250200336,0.11058920990506209,0.14401286729562868,0.2106261528417454,Optimization terminated successfully.
2.9912680814722936,0.2013176817704016,0.290845178397262,0.017639609687370914,0.47312762666364006,0.18446726540450417,0.1353578170100603,0.19740848457091112,Optimization terminated successfully.
2.7917780778731385,0.03884933811724993,0.3084409586045669,0.24235779405037627,0.44101805328530136,0.13997177553898577,0.14365186097014293,0.207690626207053,Optimization terminated successfully.
2.720203245411602,0.0060878319715589515,0.11959627278665041,0.36738168121204806,0.45519529051606106,0.1433658117235254,0.1553929429963376,0.21239742671476444,Optimization terminated successfully.
3.0540635002676755,0.12211103601407636,0.38808626117609063,0.2542382697235908,0.47169394695484174,0.10677889000171531,0.12973990252272694,0.1955606663280576,Optimization terminated successfully.
3.0757244385465787,0.3627417390037983,0.19849085579684161,0.4928739883420139,0.5458238313240205,0.10561435051678422,0.15592996724491012,0.2106411391997414,Optimization terminated successfully.
4.043066005019492,0.24740659888593602,0.37664865484127574,0.14834924486077317,0.5937349753786497,0.08097376829176815,0.10547189195957776,0.17705417509401297,Optimization terminated successfully.
3.4022870896638846,0.13778670802732493,0.3686706042565273,0.05332354838574248,0.5191127888427994,0.1027717241191009,0.12503230188839107,0.1907621588278197,Optimization terminated successfully.
3.262160114412332,0.13924562470212298,0.2224276563472965,0.48058183999049975,0.5506404828361964,0.10449676758622034,0.13909873972767323,0.19571786486478912,Optimization terminated successfully.
2.7666812593058547,0.2637121878482336,0.05549302485788776,0.4376254408950736,0.41768446310627294,0.11692351466304189,0.14452817269656124,0.2114638346773784,Optimization terminated successfully.
3.365464738162256,0.09158066784054308,0.3741741468014624,0.17429180206414419,0.4964570623875781,0.10568185256954954,0.11796434065489053,0.19416594936162834,Optimization terminated successfully.
3.2350766072172883,0.19234081992222574,0.48958064204073004,-0.0723960371547898,0.45561180633935,0.1426427538538994,0.13087975082496447,0.19009882528864658,Optimization terminated successfully.
4.497485388855015,0.28699332260245974,0.3669679114259874,0.18762202426977154,0.5952541446110524,0.0643685141179367,0.11557935987651831,0.16069507170218988,Optimization terminated successfully.
3.4196103355088625,0.28121927813651043,0.3754615158628958,0.15025649163147076,0.5002165487736664,0.11464334552194733,0.14486367540845954,0.2028403359193692,Optimization terminated successfully.
2.8881044273411653,0.028691308211131424,0.2748008791407625,0.21703520902343706,0.4338532040705418,0.17143713604280095,0.14980706168349256,0.2116833217007977,Optimization terminated successfully.
2.815935968000926,0.09298128853185283,-0.03761676169804316,0.6015641588015195,0.38998512969843596,0.09957819092115161,0.1400533205101473,0.20746263690344782,Optimization terminated successfully.
2.76250649812716,-0.04304899704705485,0.25258999374277125,0.11608561500812369,0.4366176131864325,0.1458868017875292,0.15702553363717345,0.2028803539942894,Optimization terminated successfully.
2.542443384629631,0.19156462623739468,0.4813073397450509,-0.04880233684499129,0.4395624736317106,0.15129792430613323,0.15039178558714486,0.22608951939815758,Optimization terminated successfully.
3.53568223263754,0.3722982306818581,0.07873610726970587,0.45983397314923335,0.5884449448320098,0.0960704184792603,0.15069668117232815,0.1967926614224294,Optimization terminated successfully.
3.037878398603107,0.2472478546880969,0.22153200297172382,0.07911283928805062,0.44809955605408913,0.08930571924347436,0.14115263103531278,0.2011228226292717,Optimization terminated successfully.
3.0901794472620114,0.2880693423213478,0.12621945012680028,0.44354022874553034,0.5236686309654646,0.11076851258243213,0.15159556966786233,0.1933961008285977,Optimization terminated successfully.
3.2344484374399887,0.27925216539640724,0.10865631351573758,0.48497743654001185,0.4460291820818666,0.07914150876453921,0.13238529158999846,0.19993897959845,Optimization terminated successfully.
2.347450100879292,0.2396022982869408,0.38731907631621587,0.24252777563258424,0.3706191542642738,0.11303936313626717,0.16862128290676237,0.2521653946607154,Optimization terminated successfully.
3.2175519972780773,0.5023411737206014,0.30731569876459147,-0.09390044917877682,0.5164910697902017,0.39920397525123197,0.15733677637319052,0.21355684080027235,Optimization terminated successfully.
3.304401137733408,0.2278987099426685,0.5466958256998113,-0.002553697395166128,0.47082942198328065,0.142122560964772,0.1585468229084111,0.19024986325435525,Optimization terminated successfully.
2.951657731658775,0.35385110921326035,0.27300237280899703,0.3648733439525539,0.4649809669528146,0.09642399593386106,0.15851149418331253,0.21893531055633292,Optimization terminated successfully.
2.7030878992941716,0.10652282961303913,0.31341371444905725,0.10123719808818446,0.4638765425993294,0.19912480240678554,0.13148848236989794,0.20701371552357575,Optimization terminated successfully.
2.8863704382332713,0.3717154237366816,0.32084596582279123,0.3388202648457378,0.4695237970884393,0.21369519986201477,0.13595175473222898,0.22542556728000523,Optimization terminated successfully.
3.5160680897373937,0.30445995207990817,0.25499744071746744,0.18057208402031144,0.47052108174641616,0.09693434999971315,0.12467130241444603,0.18556498515611886,Optimization terminated successfully.
3.210884382446447,0.17862902569321956,0.31254282254095667,0.20144112505774808,0.5208199747119402,0.11757255637608072,0.13567181089636016,0.1971004862278972,Optimization terminated successfully.
2.7257360931462298,0.3643882997237524,0.30992360182029055,0.23344354309886844,0.41977353142952706,0.20365463395445435,0.19996119861565814,0.22786820800118338,Optimization terminated successfully.
4.188337914474086,0.3895542515624997,0.18060580614420332,0.12116155258717123,0.6887066237814551,0.10199870844922083,0.13090062385202464,0.17558933904083415,Optimization terminated successfully.
2.7862607973551223,0.14432105679803717,0.21797195847359926,0.05711333991549389,0.5080241574573138,0.13891052140230328,0.15201269971770073,0.206142196605,Optimization terminated successfully.
3.765170902990005,0.47074920530124864,0.27583864444032685,0.3353905889443057,0.714609580172134,0.1309551320421691,0.12189041826002137,0.1865346521745033,Optimization terminated successfully.
2.7999157470298375,0.36358509650658555,0.3339145246264742,0.41885264064070205,0.5478204195156026,0.17575659426694004,0.18248215136528145,0.22092755529946334,Optimization terminated successfully.
2.8693183585766677,0.14239797338896118,0.3349762901412674,-0.09348586432589603,0.4894148598932645,0.12734324234489938,0.1430311921385781,0.20744477747911064,Optimization terminated successfully.
2.71490103906267,0.3112321753532203,0.1301377752388151,0.4887324417727131,0.43859514803693306,0.14289900223868798,0.15270852601023885,0.22851628956942852,Optimization terminated successfully.
2.809326618238741,0.14294365690987587,0.05824563937154502,0.5217133392238353,0.4753483534143116,0.16262333982302074,0.1498210930655729,0.21172539925486053,Optimization terminated successfully.
2.358316990133548,0.020111810794862496,0.49082216360442216,-0.046932168648619016,0.4439931234347245,0.15352376218411942,0.1627584869841529,0.23602045704584537,Optimization terminated successfully.
2.7675493571215837,0.3386215450340635,0.3064462351399248,0.18652587908609494,0.420187244099171,0.18064282904065115,0.14868583199688779,0.2116829895571004,Optimization terminated successfully.
2.033593867971746,0.2035797971629829,0.2969739718246115,-0.19122732850557717,0.4333989003393001,0.21745751540286748,0.19369204123710457,0.26260883527748585,Optimization terminated successfully.
3.028567829851662,0.07218334337694737,0.2281696919962366,0.15880557613861707,0.46756669712351806,0.11962303117958158,0.13934304170057102,0.19421842584012547,Optimization terminated successfully.
2.70366350210692,0.1437972635695099,0.28220440827396914,0.11326782900757232,0.39683396448970976,0.18837629147053417,0.15227816942489356,0.21124242508465452,Optimization terminated successfully.
3.449327282863808,0.3306704011506757,0.06146299913871099,0.4867506024105819,0.5064804649588865,0.16687416622208,0.12577977006385666,0.22198373987098255,Optimization terminated successfully.
2.1671738155328653,0.23797743319447973,0.501899010031081,0.4351236381636401,0.3793746732131899,0.2509907309108062,0.20096559282687548,0.27498074363676567,Optimization terminated successfully.
3.8353057990372643,0.20897824423383335,0.07121579895449855,0.5076962178573845,0.60321175942953,0.11216577488629934,0.10890158192512504,0.17545821654994725,Optimization terminated successfully.
3.025849733504219,0.15067615007598212,0.07910996478606508,0.3688955368362006,0.4137360752746801,0.09855170770670008,0.11407623896932974,0.20545518371584606,Optimization terminated successfully.
4.6233553747920535,0.26689334876591303,0.29858891697547396,0.14464409649852816,0.7217587623524704,0.11992497426915652,0.10136116199158861,0.1682473141961081,Optimization terminated successfully.
3.3652586968220857,0.09665187247577617,0.10717187843396056,0.32991373069714075,0.43078352659325847,0.1124036886565908,0.10971146256829374,0.18096039139647793,Optimization terminated successfully.
2.866532289603831,0.1942585314559032,-0.08988441325970292,0.6632884830064323,0.46809682299465527,0.14826865230418432,0.13481563086028062,0.21218319986832565,Optimization terminated successfully.
4.471808777037041,0.3004452428177623,0.1861383773130022,0.2482109891622531,0.7144443879362651,0.120125583792245,0.10513083553872675,0.16129007806672355,Optimization terminated successfully.
3.120178807704655,-0.02985047906153417,0.19882172188817251,0.21036850801118118,0.45615178667940165,0.16129217106134383,0.12764418216874301,0.19104067988104093,Optimization terminated successfully.
