m,b1,b0,b2,m_cov,b1_cov,b0_cov,b2_cov,message
3.0419337390760557,0.45983661597536674,0.3887714156792461,-0.5137570604981522,0.4947352529405056,0.14034283180204143,0.1931931362628277,0.33596254343759496,Optimization terminated successfully.
2.6641524369095713,0.13418486712089772,0.22751674024264382,0.3141757220259345,0.4559618590222789,0.16988727306254983,0.2634782830943353,0.4233132352399351,Optimization terminated successfully.
3.35084259658231,0.2702283502709156,0.12953336551596412,0.401067421377945,0.4746041162122354,0.0954201659281824,0.16521084488969365,0.26396494088762956,Optimization terminated successfully.
2.948757601967751,0.2645163625550575,0.39000944268357574,0.10204302135517365,0.4315775903227647,0.11885178851838675,0.20187543521573612,0.34502681167923555,Optimization terminated successfully.
4.245175147926924,0.17768333677677806,0.2668146652736102,0.23941629097865344,0.5702369416841349,0.11783611335393256,0.16478830208130968,0.2699087966591876,Optimization terminated successfully.
3.5679503432742594,0.3028243646503572,0.3691115258662678,-0.014095968338229964,0.5088825856093636,0.12571310618963563,0.1817517337557183,0.3320284962577202,Optimization terminated successfully.
3.843240594234201,-0.09794301570178554,-0.0022522162813446737,0.7698891123971388,0.47730562012249755,0.122071080855494,0.16428203194834662,0.2993444686263062,Optimization terminated successfully.
2.7839892930581636,-0.10355896056524096,-0.058605996920211345,0.9221669278959037,0.4341869776047981,0.12793856040474097,0.2200282861122771,0.36019161168534963,Optimization terminated successfully.
3.02782043062877,0.34752331343533444,0.28119611314559734,0.29997354288024125,0.428438045967614,0.12353109772497048,0.1795519830754258,0.29817148473954896,Optimization terminated successfully.
2.4230029724404734,0.09400248013145085,0.22498895839241329,0.6216252823130988,0.3973921097880662,0.12487451212646171,0.21835139629301195,0.37167003740405674,Optimization terminated successfully.
2.5163410303294356,0.2093179264342026,0.3379947892878285,0.403033684675871,0.4008160884982333,0.13775928716678626,0.20064583311302367,0.3329850277857151,Optimization terminated successfully.
3.5477679098424453,0.2950158689228457,0.26103988968744063,0.24392642521284394,0.5265097619824527,0.09348226485505674,0.17239724357283642,0.25739371863431926,Optimization terminated successfully.
2.875955449493339,0.32302668393878364,0.09473755743057569,0.3727856460305736,0.48812978185607936,0.1251671789238536,0.18611334935289017,0.2810603115463063,Optimization terminated successfully.
3.319564210226934,0.13388672425424547,0.330167309416321,0.22992426930688536,0.4829900020706275,0.0897988535261628,0.16708960274516055,0.25272523907561373,Optimization terminated successfully.
2.953020405664136,0.23050057214322883,0.36038012848305256,-0.07769033515252394,0.5055456559156662,0.10400864834893782,0.16850968446117057,0.29488164708092035,Optimization terminated successfully.
3.3367567276615056,0.24931480165879405,0.30713121066842375,0.22860554796728866,0.5448700966678034,0.09599689776668964,0.157960094958391,0.25538908594885024,Optimization terminated successfully.
3.537601348221039,0.22700274882629234,0.24826547939328722,0.13573411100810912,0.5051085471983189,0.11238647576844885,0.1725553890452488,0.2687041880567536,Optimization terminated successfully.
2.7470196030890315,0.0452697340315463,-0.2184318281010612,0.5956978566122296,0.4543168411862712,0.11378977464491895,0.19972042845128254,0.31109859176176835,Optimization terminated successfully.
2.7437988406623326,0.34023971542474774,0.3844837824995727,-0.04263790383361201,0.4345292666757713,0.1377932482039394,0.21073069500042768,0.32801427594654686,Optimization terminated successfully.
2.784151741697233,0.49838831549090207,0.32888406802677717,-0.00039926517044573293,0.4140149635947918,0.1340883422383892,0.18695709392506393,0.31551776236254014,Optimization terminated successfully.
2.921044542080973,0.15405323806313354,0.2035236507905061,0.5927756699679559,0.43289343547107345,0.12781242558267514,0.17557423034580194,0.33543305505144666,Optimization terminated successfully.
2.9058940180244837,0.35918548264634553,0.34254394688017037,0.073467821882994,0.4192801705921104,0.13935614532209784,0.21493408522669502,0.3432440481633624,Optimization terminated successfully.
