logm,b1,b0,b2
1.134952800170201,0.14194173990832673,0.09714120122953308,0.5357554275595197
1.1069943553420836,0.08589500101250207,0.1242907394189349,0.5228301881151757
1.0781550702040812,0.10750833467258725,0.05283128452594048,0.6377743010072188
1.07005615704252,0.16126929873239199,0.1824125163045201,0.39686098009603676
1.145297786061738,0.12105345803102317,0.1486154840834564,0.4520918006274715
1.1002162747888915,0.12492000991465994,0.2023382131553828,0.36295992699616825
1.0899268652778535,0.06360256462429474,0.022261163846961543,0.5613488059045078
1.0966456560502293,0.11913434807010564,0.1242257068504618,0.43200726600665285
1.0555037461321848,0.10763455296609835,0.09947864833166299,0.6223297201961997
0.990785025767621,0.13798111046629927,0.15041741222450383,0.550460238029896
1.1036652977196577,0.11568220091772374,0.1015803766014692,0.5164841641635279
1.0629647258383215,0.1614151790394368,0.11843610617317282,0.535254106278635
1.10531308541436,0.13139794355561757,0.14099529469068517,0.5372812478609634
1.0794615600204724,0.06646826616477601,0.03197042647908616,0.6366956466854776
1.0321349814125476,0.10001892523105387,0.10467784231384823,0.5656279796368118
1.1393114379600586,0.1312461148854466,0.08141739012575198,0.5049220237317409
1.1292216757891014,0.11717552492448788,0.11773119603619335,0.4328825170314308
1.0218579719827203,0.12092473767102556,0.014388069659100798,0.6693538431596499
1.1378703422239513,0.11793777545344153,0.11783593027653826,0.5011471470773952
0.956295183331658,0.10587170176764235,0.05617652526790065,0.6832406753091793
1.0502996924657524,0.1291969480532691,0.09881147487019333,0.5115105932709405
1.0638085603296643,0.13672587047466622,0.1279234675682715,0.5190320194901212
1.064065860490714,0.16053408291848764,0.2655876772929284,0.27243792534164063
0.9935282014162699,0.1390932772947061,0.1697217921916453,0.5086970891808784
1.170693696587048,0.14875960639356317,0.1630836287774962,0.4004012808018786
1.0795445337615623,0.15368152131973528,0.20916394082892073,0.3746361415106284
1.1159229437140492,0.1539521711416394,0.13363463773925105,0.5402777526330453
1.0512585306084186,0.1380564083095835,0.14530939265884313,0.5297632471379445
1.113809086384371,0.1541461699195437,0.18953297182994222,0.49651825310834946
1.032197414349631,0.12333124056192299,0.18892058628841635,0.4069125409605031
1.128412974569976,0.12816116720406273,0.22602456615745598,0.25084230793490714
1.0807511216995223,0.15926204879116143,0.171495466113875,0.3829162264254012
0.9646784946698098,0.08281443377015406,-0.0016559084280375247,0.7530684064176749
1.2293037432636114,0.10962358210767909,0.09071330343557539,0.5522142205498424
1.098308100566311,0.13662553398200233,0.16177299737497097,0.46964102288949994
1.0492475071457767,0.10148208048077023,0.14729428015574209,0.47689552551287206
1.0543713164212847,0.12303374164006384,0.2168274610549299,0.5034675382133632
1.07352275126919,0.12164761683495842,0.1448749234994709,0.5215691410470424
1.1031537351378926,0.12547696082296728,0.11664811034131116,0.5192477275646634
1.1606843829340217,0.11989596718771825,0.1615069958842455,0.4270270084765972
1.0441199475126848,0.1565292240848738,0.22364562534601712,0.40922593489419473
1.1040077436574434,0.14325363475481445,0.21851023406365538,0.37324435783306087
1.0444863879415094,0.15825628725057825,0.21662126438135687,0.4449369733646412
1.0144127770407243,0.12343635854008927,0.16550479162051,0.4548724748398987
1.0487480169160084,0.12558157996386154,0.12480265966137916,0.4232224868360318
1.0161803614604743,0.10533837874383536,0.09048770048319214,0.5998744300027645
1.0506341059935835,0.15474604286768912,0.09688992582360054,0.48647048780200425
1.0331640148575456,0.12826530180520024,0.18462921567709678,0.45529704102569357
1.0725670219610222,0.09624979183231341,0.05488316584875996,0.572376888134164
1.072347244551735,0.10998330254268235,0.06451464795761412,0.5540202573079441
1.121999060524538,0.09980792542744392,0.10131540905856258,0.5625144237875681
1.0809348003958004,0.11388801134731713,0.08875714767721518,0.5755234049359073
1.0235205052095093,0.13605533455266117,0.057662298254800126,0.6049129247417533
1.0885687376154118,0.09894442273065392,0.17397406718953717,0.4964555216689037
0.9634226987862116,0.17920567259990616,0.2527403552405905,0.3018839391459931
1.0452251440983937,0.14130954247181116,0.11924843986528054,0.5545038407395
1.0465915334139262,0.1312686092106851,0.10303837123976493,0.4583941151054184
1.0095280204282733,0.12077640746718105,0.15022708852169014,0.41323692205768314
1.0717133205381244,0.11758209681098007,0.1389674815390456,0.5197534271522443
1.1213221389883323,0.12083368902632702,0.15563155643551824,0.49592049762743845
1.0548159322111972,0.10985525943174329,0.14469996101638927,0.5648123789968755
1.0561923755264968,0.10254365355719383,0.07580728183042679,0.5824086850110181
