logm,b1,b0,b2
1.1795652527826266,0.2805409296434047,0.23381252524898655,0.27139774713367554
1.0861667446500562,0.2055871382215434,0.29842117995743256,0.18983489150234178
1.1271974272512753,0.20504474284379032,0.16591635096939436,0.36036703567672995
1.1033287253432205,0.3262877422126465,0.2657734104495816,0.2510257362980857
1.1970223184259874,0.26283937336372915,0.19489935518368157,0.2869271203356448
1.134543375049383,0.2549646911630587,0.3215659416551496,0.11887380320220663
1.0764717039606317,0.167027791730821,0.1996440843969422,0.2736376424652732
1.083739864396676,0.19497251554116746,0.3098192410492673,0.12802099863660968
1.046960244484936,0.21304889942900596,0.22054999355245083,0.38911831350713993
1.0205437699679942,0.18984463247263444,0.27050851095231265,0.281731558254103
1.0847763465446767,0.25980562227799386,0.22909163640837618,0.26397894485463397
1.0879439590665534,0.3256358489091498,0.21960844832375853,0.31186831552922484
1.0880145708390838,0.2515629715260693,0.2705523392783174,0.2633170002290588
1.0784925129858327,0.15421259448767966,0.23619889895226936,0.2935271310469245
1.0379345170809073,0.16181542753637945,0.23194191572792722,0.22309153722167607
1.182413618659282,0.26219903214433915,0.20884453085084673,0.2719851903143067
1.1942372493933717,0.23992994879754348,0.21535953384781673,0.20954887223208818
1.0364693254459885,0.2176351124686277,0.11921509567297774,0.3415193847542478
1.166663048521158,0.22158565376097822,0.23691726605503763,0.19893576829110224
1.0136907875103907,0.2646355663548941,0.2447690668345119,0.37803104173282714
1.0519693006371196,0.2700037844238148,0.22953381029625747,0.25965434704856205
1.096001751079426,0.22981082978820888,0.17549183517256106,0.3072255918712302
1.1063230090982303,0.32992753971425715,0.33634423243198175,0.09808191770048769
1.0297190842067718,0.2819423176025672,0.2895237248640131,0.243321446005851
1.243205936855154,0.3490063585456231,0.2961184814839889,0.20560543121758934
1.1070265687847338,0.24007115740062263,0.3137570062170913,0.1226789273595904
1.161157195413845,0.26694068115246505,0.26972279142077604,0.25429878485665264
1.0759740712938022,0.2743984917608191,0.2988906255684184,0.23777573255154882
