m,b1,b0,b2,m_cov,b1_cov,b0_cov,b2_cov
4.876494375400963,0.14887190770098396,0.0800350885999104,0.4678837921497434,0.9536012038418183,0.09371494770047105,0.18028612089617288,0.28872754784569793
3.3110357432011996,0.5179160618143311,0.38323445175984217,-0.427654807804072,0.6518224865568728,0.15556953356209083,0.2577899937721911,0.4501174513120061
3.959743057274762,0.37120477620435177,0.28545325101243085,0.2413840930875808,0.6836849249627653,0.1463778155455939,0.18816001673337973,0.3057392817572599
3.556263914718845,0.14121765469603517,-0.0017307330275069645,0.9495938161976192,0.761456977611276,0.14166568964218934,0.2206017667275825,0.450278813037019
3.2911750205584758,0.38414623132571846,0.3178801806604162,-0.009972817749923153,0.6875780718949237,0.177252700786706,0.2879670829954546,0.46141548922088915
4.977721280834411,0.1918805587228189,0.03921636040702792,0.2578270027923517,1.0898668262432138,0.12540180056963302,0.1883690216196358,0.3215703677191309
2.641383163402696,-0.11264553632714183,0.14542800148313023,0.6843608375985626,0.628118113864629,0.20153337744466537,0.273217829507244,0.4707921607508939
2.955452943775295,0.3166253123361349,-0.19034813880164614,0.23500778754777263,0.631215073062302,0.18564002172852895,0.24219362407931996,0.4850193120736979
3.4616396417938664,0.29066991220223026,0.13325351589085743,0.21145925578027025,0.6602269523335648,0.1439630332597648,0.19724549021815202,0.3649662795639831
3.713672717276914,0.24065858296279008,0.17247705498114735,0.6281253182930336,0.7452925837704287,0.13373499302614267,0.2285038629102118,0.3908120014784158
3.4206026022672744,0.33847075760922735,0.5848619073786205,-0.46908346763218395,0.6177919308325407,0.22157903160693246,0.29762058060822505,0.5799901640542955
3.175724041491333,0.27198417038469824,0.5016923674261584,-0.178807049825159,0.5023676808951791,0.14570467804933013,0.2170656913689463,0.3651677512859094
2.5480539629127303,0.25891628004576683,0.24533616405254485,0.49642377083831035,0.5816843045283888,0.1557109448856649,0.25728767203361974,0.5315095361298501
3.2794130541785247,-0.020145886561747192,-0.00698708524656836,0.7174864725482888,0.6767449122361211,0.1549649753985676,0.24807698116539437,0.3979908632383088
3.262648286262958,0.4784231003245356,0.2170412995835279,0.07426266684701259,0.8475261778724549,0.17993006004714776,0.19730327866060512,0.4390073540853362
1.4933279406004296,0.11839923990562032,0.16300917395666695,0.46857160508083684,0.4288952457353903,0.2551029854614675,0.4459092903691608,0.6670644388821259
3.659082921606565,0.13350524090030758,0.16536778672223468,0.28979847212787513,0.6177494108384745,0.1422902765124002,0.223202078907997,0.34005615064060407
3.5332811848008365,0.2808460416914804,0.06627865782932774,0.22042830662413193,0.8121260729843292,0.1081836898213859,0.2073155238031322,0.29114931083257545
