m,b1,b0,b2,m_cov,b1_cov,b0_cov,b2_cov,message
2.975870214518266,0.41278155232996294,0.31619808515324616,-0.37765778425922364,0.47492905545992664,0.12036471369906955,0.16575528507156173,0.2875160719966956,Optimization terminated successfully.
2.6660637671885548,0.13452635925280731,0.22781166551605386,0.31580386322589604,0.45478149741291496,0.14469672021670132,0.2406976766954163,0.3762959717039278,Optimization terminated successfully.
3.343175624885683,0.2751081393146563,0.1349962805208902,0.3869443131066769,0.47187918118776906,0.091159098822998,0.1615543895153498,0.2537887570901011,Optimization terminated successfully.
2.9589113933400837,0.2701242574300788,0.38719801987002733,0.10292113771305952,0.43069478825509516,0.10950157768947903,0.1888301438947153,0.3215320459147475,Optimization terminated successfully.
4.257309515427819,0.18495167992793302,0.272353343679941,0.2221907954953597,0.5674469395267192,0.1053214769042249,0.15585369986723702,0.25051221116421,Optimization terminated successfully.
3.532864534414658,0.2854733479256697,0.3472030783809558,0.03474391535447581,0.5050209866037025,0.11243564387675423,0.16893777490586542,0.3028065625709681,Optimization terminated successfully.
3.8328170812080398,-0.07522850240240386,0.020352955592651444,0.7247247143631115,0.4738260506375075,0.10730173735374726,0.15573641356045723,0.2736695640953262,Optimization terminated successfully.
2.7824665960515107,-0.09978945570945139,-0.05182760915142392,0.9155488384414472,0.4325725627546446,0.12026321315534838,0.21200606797455696,0.34853929372245507,Optimization terminated successfully.
3.0022199855849747,0.30953875219715093,0.23656362490228355,0.3736934791787464,0.4121721251871713,0.10530980534576753,0.16747160800639949,0.28364204069942084,Optimization terminated successfully.
2.442272737111772,0.1356094248884287,0.2691550125980883,0.5220826897800006,0.39959400905484427,0.11688618051716564,0.21393648251463335,0.35029283491182955,Optimization terminated successfully.
2.516606389192325,0.20490221766500533,0.3347828892109797,0.4079073784302057,0.39992246919368113,0.1239685612370014,0.1908480650198834,0.3145569239214262,Optimization terminated successfully.
3.5785846695105827,0.30925458957331187,0.26695950883111647,0.21863917586781018,0.52632565936222,0.08961463815731185,0.16457489208394602,0.24567973621089148,Optimization terminated successfully.
2.8466432421462384,0.29672108777051404,0.05719021011531402,0.4209174546440648,0.4801102099337707,0.11080404151262077,0.18240132211157875,0.269372118123617,Optimization terminated successfully.
3.3297111138390645,0.1454996284259711,0.33903783907626933,0.21024284772773838,0.4820475810070172,0.08347462056717156,0.16494377092745885,0.24402146165065144,Optimization terminated successfully.
2.948165550122466,0.22791991033668846,0.34854011982036937,-0.06645182571552319,0.49726234521339074,0.10050321428127144,0.1664943938900035,0.29273502022600545,Optimization terminated successfully.
3.3227834400609044,0.2432252547496374,0.2913274934811748,0.24245161032310042,0.5381988655324856,0.09135885243560637,0.1525756728390731,0.24724815749809517,Optimization terminated successfully.
3.572883534765751,0.24461666059273118,0.2624105310627748,0.10588028321841966,0.5058069945120264,0.10616114392835643,0.1666510430974562,0.25502030135439235,Optimization terminated successfully.
2.7471139105661084,0.0451365773014289,-0.21780756176421365,0.5955988602326929,0.4554249204262017,0.10165107335562318,0.19527625442795768,0.29851618903895455,Optimization terminated successfully.
2.7670048395697546,0.33947801114791865,0.385295396337311,-0.04767930233792214,0.43118138085671426,0.11849223571140893,0.19475851856324816,0.30207432370171156,Optimization terminated successfully.
2.7298286177367377,0.4695384603378382,0.31878202469285033,0.033310940726682295,0.39781606569904093,0.13608571711892803,0.18848034031563185,0.3301282579457038,Optimization terminated successfully.
2.9166138153174774,0.1503182487759014,0.20260563406306276,0.5976508650548401,0.4337623856202666,0.1210830703093618,0.169487683887344,0.3236694703251577,Optimization terminated successfully.
2.901912858791368,0.36027641743102123,0.3431338865950844,0.07026798058291071,0.41800677371425965,0.13263338451110845,0.21308121637055116,0.3329137772449304,Optimization terminated successfully.
